order_id,dataset_id,nama_dataset,periode,tanggal_pesanan,tanggal_diisi_dari_median,status_pesanan,alasan_pembatalan,kategori_produk,jumlah_kategori_produk,jumlah_barang,berat_total_gram,jumlah_return,diskon_total,metode_pembayaran,opsi_pengiriman,kota_kabupaten,provinsi,ongkir_dibayar_pembeli,potongan_ongkir,total_pembayaran,perkiraan_ongkir,tahun,bulan,tahun_bulan,kategori_umum,outlier_total_pembayaran,total_pembayaran_capped
ORD_0006649,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 12:55:00,False,Selesai,,"Celengan, Tempat Sampah",2.0,2.0,1600.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA BARAT,DKI JAKARTA,8000.0,0.0,48840.0,8000.0,2024,1,2024-01,Belanja,False,48840.0
ORD_0006650,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 13:06:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA JAKARTA TIMUR,DKI JAKARTA,8000.0,0.0,33000.0,8000.0,2024,1,2024-01,Belanja,False,33000.0
ORD_0006651,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 14:10:00,False,Selesai,,Nampan / Tray,1.0,4.0,2000.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA TIMUR,DKI JAKARTA,16000.0,0.0,65000.0,16000.0,2024,1,2024-01,Belanja,False,65000.0
ORD_0006652,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 14:16:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA JAKARTA UTARA,DKI JAKARTA,8000.0,0.0,23426.0,8000.0,2024,1,2024-01,Belanja,False,23426.0
ORD_0006653,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 14:32:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,SPayLater,Hemat Kargo-SPX Hemat,KOTA PADANG,SUMATERA BARAT,21000.0,0.0,52510.0,21000.0,2024,1,2024-01,Belanja,False,52510.0
ORD_0006655,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 16:51:00,False,Selesai,,Celengan,1.0,2.0,1000.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA TANGERANG SELATAN,BANTEN,8000.0,0.0,44472.0,8000.0,2024,1,2024-01,Belanja,False,44472.0
ORD_0006656,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 17:40:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,1700.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA UTARA,DKI JAKARTA,16000.0,0.0,85240.0,16000.0,2024,1,2024-01,Belanja,False,85240.0
ORD_0006657,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 17:47:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA TANGERANG SELATAN,BANTEN,0.0,9500.0,25121.0,9500.0,2024,1,2024-01,Belanja,False,25121.0
ORD_0006658,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 19:12:00,False,Selesai,,Celengan,1.0,2.0,1000.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA UTARA,DKI JAKARTA,8000.0,0.0,44472.0,8000.0,2024,1,2024-01,Belanja,False,44472.0
ORD_0006659,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 19:23:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,1400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. KUBU RAYA,KALIMANTAN BARAT,60000.0,0.0,120600.0,60000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006661,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 20:57:00,False,Selesai,,Mangkok Sambal / Saus,1.0,3.0,600.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA BLITAR,JAWA TIMUR,0.0,20000.0,45000.0,20000.0,2024,1,2024-01,Belanja,False,45000.0
ORD_0006662,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 21:12:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. SERANG,BANTEN,13000.0,0.0,45720.0,13000.0,2024,1,2024-01,Belanja,False,45720.0
ORD_0006663,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 21:58:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-J&T Express,KAB. BEKASI,JAWA BARAT,9500.0,0.0,26007.0,9500.0,2024,1,2024-01,Belanja,False,26007.0
ORD_0006664,ecommerce_2024_01_january,January 2024,2024-01,2024-01-04 23:10:00,False,Selesai,,Seal / Baut / Roof,1.0,2.0,8000.0,0.0,0.0,Saldo ShopeePay,Kargo-JNE Trucking (JTR),KOTA BEKASI,JAWA BARAT,1000.0,20000.0,702000.0,21000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006665,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 06:45:00,False,Selesai,,Celengan,1.0,2.0,1000.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,42800.0,8000.0,2024,1,2024-01,Belanja,False,42800.0
ORD_0006666,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 08:15:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,KOTA TANGERANG,BANTEN,8000.0,0.0,26122.0,8000.0,2024,1,2024-01,Belanja,False,26122.0
ORD_0006667,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 09:46:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA BARAT,DKI JAKARTA,8000.0,0.0,26896.0,8000.0,2024,1,2024-01,Belanja,False,26896.0
ORD_0006668,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 14:17:00,False,Selesai,,Botol / Gelas / Mug,1.0,1.0,150.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA SURABAYA,JAWA TIMUR,15500.0,0.0,21320.0,15500.0,2024,1,2024-01,Belanja,False,21320.0
ORD_0006670,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 15:51:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-J&T Express,KOTA TANGERANG SELATAN,BANTEN,9500.0,0.0,27400.0,9500.0,2024,1,2024-01,Belanja,False,27400.0
ORD_0006671,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 16:30:00,False,Selesai,,Mangkok Sambal / Saus,1.0,3.0,600.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA SERANG,BANTEN,7500.0,0.0,55600.0,7500.0,2024,1,2024-01,Belanja,False,55600.0
ORD_0006672,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 19:51:00,False,Selesai,,Botol / Gelas / Mug,1.0,1.0,150.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA SELATAN,DKI JAKARTA,8000.0,0.0,14520.0,8000.0,2024,1,2024-01,Belanja,False,14520.0
ORD_0006673,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 20:19:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA TANGERANG,BANTEN,8000.0,0.0,24920.0,8000.0,2024,1,2024-01,Belanja,False,24920.0
ORD_0006674,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 21:19:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,700.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA UTARA,DKI JAKARTA,0.0,8000.0,24000.0,8000.0,2024,1,2024-01,Belanja,False,24000.0
ORD_0006675,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 22:01:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,0.0,8000.0,16900.0,8000.0,2024,1,2024-01,Belanja,False,16900.0
ORD_0006676,ecommerce_2024_01_january,January 2024,2024-01,2024-01-05 23:46:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,700.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. PONOROGO,JAWA TIMUR,19500.0,0.0,57680.0,19500.0,2024,1,2024-01,Belanja,False,57680.0
ORD_0006677,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 01:40:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. KARAWANG,JAWA BARAT,10000.0,0.0,28080.0,10000.0,2024,1,2024-01,Belanja,False,28080.0
ORD_0006679,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 12:10:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,600.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,32200.0,8000.0,2024,1,2024-01,Belanja,False,32200.0
ORD_0006680,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 13:47:00,False,Selesai,,Celengan,1.0,2.0,2000.0,0.0,0.0,Saldo ShopeePay,Same Day-GoSend Same Day,KOTA TANGERANG,BANTEN,17500.0,0.0,55500.0,17500.0,2024,1,2024-01,Belanja,False,55500.0
ORD_0006681,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 16:54:00,False,Selesai,,Celengan,1.0,2.0,2000.0,0.0,0.0,Kartu Kredit/Debit,Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,8000.0,0.0,45129.0,8000.0,2024,1,2024-01,Belanja,False,45129.0
ORD_0006683,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 19:16:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. KARAWANG,JAWA BARAT,10000.0,0.0,27000.0,10000.0,2024,1,2024-01,Belanja,False,27000.0
ORD_0006684,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 19:50:00,False,Selesai,,"Baskom / Mangkok Besar, Keranjang, Mangkok Sambal / Saus, Peralatan Makan, Plastik / Wadah Plastik",5.0,8.0,10900.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,16000.0,0.0,94850.0,16000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006687,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 22:16:00,False,Selesai,,Seal / Baut / Roof,1.0,3.0,900.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,61760.0,8000.0,2024,1,2024-01,Belanja,False,61760.0
ORD_0006688,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 22:23:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA PUSAT,DKI JAKARTA,8000.0,0.0,25900.0,8000.0,2024,1,2024-01,Belanja,False,25900.0
ORD_0006689,ecommerce_2024_01_january,January 2024,2024-01,2024-01-06 22:56:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,300.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. INDRAMAYU,JAWA BARAT,12500.0,0.0,31680.0,12500.0,2024,1,2024-01,Belanja,False,31680.0
ORD_0006690,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 00:03:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA JAKARTA BARAT,DKI JAKARTA,8000.0,0.0,27000.0,8000.0,2024,1,2024-01,Belanja,False,27000.0
ORD_0006691,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 01:39:00,False,Selesai,,"Keranjang, Other",2.0,3.0,1950.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA DEPOK,JAWA BARAT,8000.0,0.0,33015.0,8000.0,2024,1,2024-01,Belanja,False,33015.0
ORD_0006694,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 12:27:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA CILEGON,BANTEN,0.0,7500.0,16600.0,7500.0,2024,1,2024-01,Belanja,False,16600.0
ORD_0006695,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 12:39:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,1700.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BONE,SULAWESI SELATAN,45000.0,60000.0,110000.0,105000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006696,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 12:40:00,False,Selesai,,Celengan,1.0,2.0,2000.0,0.0,0.0,Saldo ShopeePay,Next Day-JNE YES,KOTA JAKARTA SELATAN,DKI JAKARTA,18000.0,0.0,56500.0,18000.0,2024,1,2024-01,Belanja,False,56500.0
ORD_0006697,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 12:46:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,20570.0,8000.0,2024,1,2024-01,Belanja,False,20570.0
ORD_0006698,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 14:32:00,False,Selesai,,Seal / Baut / Roof,1.0,1.0,4000.0,0.0,0.0,Saldo ShopeePay,Kargo-J&T Cargo,KAB. BANYUASIN,SUMATERA SELATAN,30000.0,0.0,374000.0,30000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006700,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 16:50:00,False,Selesai,,Peralatan Kamar Mandi,1.0,1.0,300.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,0.0,8000.0,17000.0,8000.0,2024,1,2024-01,Belanja,False,17000.0
ORD_0006701,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 17:16:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KAB. SIDOARJO,JAWA TIMUR,15000.0,0.0,46000.0,15000.0,2024,1,2024-01,Belanja,False,46000.0
ORD_0006702,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 17:45:00,False,Selesai,,Toples / Sealware,1.0,4.0,1200.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. TEMANGGUNG,JAWA TENGAH,21500.0,0.0,75500.0,21500.0,2024,1,2024-01,Belanja,False,75500.0
ORD_0006703,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 19:43:00,False,Selesai,,"Mangkok Sambal / Saus, Peralatan Makan, Talenan",3.0,5.0,3375.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. DOMPU,NUSA TENGGARA BARAT (NTB),21500.0,20000.0,111760.0,41500.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006704,ecommerce_2024_01_january,January 2024,2024-01,2024-01-07 21:41:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,26896.0,8000.0,2024,1,2024-01,Belanja,False,26896.0
ORD_0006706,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 04:39:00,False,Selesai,,Seal / Baut / Roof,1.0,1.0,4000.0,0.0,0.0,SeaBank Bayar Instan,Kargo-JNE Trucking (JTR),KAB. BEKASI,JAWA BARAT,0.0,15000.0,337000.0,15000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006707,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 06:46:00,False,Selesai,,"Mangkok Sambal / Saus, Other, Plastik / Wadah Plastik",3.0,3.0,1500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,8000.0,0.0,38440.0,8000.0,2024,1,2024-01,Belanja,False,38440.0
ORD_0006709,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 10:58:00,False,Selesai,,Mangkok Sambal / Saus,1.0,3.0,600.0,0.0,0.0,SPayLater,Hemat Kargo-SPX Hemat,KAB. MUSI BANYUASIN,SUMATERA SELATAN,46000.0,0.0,92885.0,46000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006710,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 11:14:00,False,Selesai,,Other,1.0,11.0,3850.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. SUBANG,JAWA BARAT,34000.0,20000.0,173640.0,54000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006711,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 12:20:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. BANDUNG,JAWA BARAT,10500.0,0.0,41500.0,10500.0,2024,1,2024-01,Belanja,False,41500.0
ORD_0006712,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 16:11:00,False,Selesai,,Nampan / Tray,1.0,1.0,350.0,0.0,0.0,Online Payment,Instant (Versi Lama)-SPX Instant (Versi Lama),KOTA JAKARTA BARAT,DKI JAKARTA,18000.0,0.0,24580.0,18000.0,2024,1,2024-01,Belanja,False,24580.0
ORD_0006713,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 17:49:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,1700.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA DEPOK,JAWA BARAT,16000.0,0.0,85240.0,16000.0,2024,1,2024-01,Belanja,False,85240.0
ORD_0006714,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 20:07:00,False,Selesai,,Celengan,1.0,2.0,2000.0,0.0,0.0,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,8000.0,0.0,46000.0,8000.0,2024,1,2024-01,Belanja,False,46000.0
ORD_0006715,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 21:36:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA PALANGKA RAYA,KALIMANTAN TENGAH,9000.0,30000.0,39000.0,39000.0,2024,1,2024-01,Belanja,False,39000.0
ORD_0006716,ecommerce_2024_01_january,January 2024,2024-01,2024-01-08 21:46:00,False,Selesai,,Tempat Nasi,1.0,1.0,400.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA TANGERANG,BANTEN,8000.0,0.0,21000.0,8000.0,2024,1,2024-01,Belanja,False,21000.0
ORD_0006718,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 09:26:00,False,Selesai,,Keranjang,1.0,1.0,300.0,0.0,0.0,Indomaret/i.Saku,Reguler (Cashless)-SPX Standard,KOTA JAKARTA PUSAT,DKI JAKARTA,0.0,10000.0,10028.0,10000.0,2024,1,2024-01,Belanja,False,10028.0
ORD_0006719,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 09:47:00,False,Selesai,,Mangkok Sambal / Saus,1.0,3.0,600.0,0.0,0.0,Online Payment,Reguler (Cashless)-JNE Reguler,KAB. SRAGEN,JAWA TENGAH,27000.0,0.0,72266.0,27000.0,2024,1,2024-01,Belanja,False,72266.0
ORD_0006720,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 11:05:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA PEKANBARU,RIAU,21000.0,0.0,40520.0,21000.0,2024,1,2024-01,Belanja,False,40520.0
ORD_0006721,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 13:10:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA SELATAN,DKI JAKARTA,8000.0,0.0,32500.0,8000.0,2024,1,2024-01,Belanja,False,32500.0
ORD_0006722,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 14:47:00,False,Selesai,,"Mangkok Sambal / Saus, Peralatan Makan",2.0,10.0,25800.0,0.0,0.0,Saldo ShopeePay,Kargo-JNE Trucking (JTR),KAB. BEKASI,JAWA BARAT,3000.0,20000.0,195285.0,23000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006723,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 15:28:00,False,Selesai,,Keranjang,1.0,1.0,300.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KOTA TANGERANG SELATAN,BANTEN,9500.0,0.0,18475.0,9500.0,2024,1,2024-01,Belanja,False,18475.0
ORD_0006724,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 16:55:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. BANDUNG,JAWA BARAT,9000.0,0.0,28500.0,9000.0,2024,1,2024-01,Belanja,False,28500.0
ORD_0006725,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 19:31:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,8000.0,0.0,29800.0,8000.0,2024,1,2024-01,Belanja,False,29800.0
ORD_0006727,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 20:13:00,False,Selesai,,Celengan,1.0,2.0,1000.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA PUSAT,DKI JAKARTA,8000.0,0.0,41207.0,8000.0,2024,1,2024-01,Belanja,False,41207.0
ORD_0006728,ecommerce_2024_01_january,January 2024,2024-01,2024-01-09 22:23:00,False,Selesai,,"Celengan, Sikat / Pembersih",2.0,2.0,1200.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-J&T Economy,KAB. TOBA SAMOSIR,SUMATERA UTARA,10000.0,30000.0,33900.0,40000.0,2024,1,2024-01,Belanja,False,33900.0
ORD_0006729,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 00:04:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,8000.0,0.0,26900.0,8000.0,2024,1,2024-01,Belanja,False,26900.0
ORD_0006730,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 00:25:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. KARAWANG,JAWA BARAT,11000.0,0.0,30120.0,11000.0,2024,1,2024-01,Belanja,False,30120.0
ORD_0006733,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 08:53:00,False,Selesai,,Keranjang,1.0,1.0,300.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA TANGERANG SELATAN,BANTEN,8000.0,0.0,16500.0,8000.0,2024,1,2024-01,Belanja,False,16500.0
ORD_0006734,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 09:43:00,False,Selesai,,Mangkok Sambal / Saus,1.0,3.0,600.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KAB. TUBAN,JAWA TIMUR,19000.0,0.0,65000.0,19000.0,2024,1,2024-01,Belanja,False,65000.0
ORD_0006735,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 09:57:00,False,Selesai,,"Botol / Gelas / Mug, Mangkok Sambal / Saus",2.0,2.0,800.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,30952.0,8000.0,2024,1,2024-01,Belanja,False,30952.0
ORD_0006736,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 11:11:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA BARAT,DKI JAKARTA,8000.0,0.0,26000.0,8000.0,2024,1,2024-01,Belanja,False,26000.0
ORD_0006737,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 20:07:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,SPayLater,Reguler (Cashless)-SPX Standard,KOTA BEKASI,JAWA BARAT,9500.0,0.0,27664.0,9500.0,2024,1,2024-01,Belanja,False,27664.0
ORD_0006738,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 21:49:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA PUSAT,DKI JAKARTA,9000.0,0.0,25900.0,9000.0,2024,1,2024-01,Belanja,False,25900.0
ORD_0006739,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 22:55:00,False,Selesai,,Nampan / Tray,1.0,1.0,25000.0,0.0,0.0,Online Payment,Kargo-JNE Trucking (JTR),KOTA JAKARTA UTARA,DKI JAKARTA,35000.0,20000.0,505000.0,55000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006740,ecommerce_2024_01_january,January 2024,2024-01,2024-01-10 23:48:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA PUSAT,DKI JAKARTA,8000.0,0.0,27000.0,8000.0,2024,1,2024-01,Belanja,False,27000.0
ORD_0006741,ecommerce_2024_01_january,January 2024,2024-01,2024-01-11 00:03:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,1300.0,0.0,0.0,SPayLater,Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,8000.0,0.0,51830.0,8000.0,2024,1,2024-01,Belanja,False,51830.0
ORD_0006742,ecommerce_2024_01_january,January 2024,2024-01,2024-01-11 02:31:00,False,Selesai,,Celengan,1.0,2.0,1000.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA BANDUNG,JAWA BARAT,10000.0,0.0,50600.0,10000.0,2024,1,2024-01,Belanja,False,50600.0
ORD_0006743,ecommerce_2024_01_january,January 2024,2024-01,2024-01-11 12:17:00,False,Selesai,,Spatula,1.0,1.0,300.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,8000.0,0.0,24920.0,8000.0,2024,1,2024-01,Belanja,False,24920.0
